stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
GCSO,"Glacisol",,47.25150915,-1.50437908,,,1,,
GDCH,"Gare de Chantenay",,47.19788570,-1.59355966,,,1,,
GDEN,"Goldens",,47.16175622,-1.50045104,,,1,,
GDNN,"Gendronnerie",,47.12732846,-1.63906358,,,1,,
GDOU,"Grande Ouche",,47.18133597,-1.57966252,,,1,,
GDPI,"Grande Pièce",,47.19907160,-1.51039424,,,1,,
GDRE,"Guindré",,47.23921601,-1.53801165,,,1,,
GELL,"Grande Noëlle",,47.16241793,-1.50221513,,,1,,
GERA,"Géraudière",,47.26173999,-1.56716305,,,1,,
GESV,"Gesvrine",,47.26981296,-1.55213869,,,1,,
GEVR,"Gesvres",,47.26371152,-1.54878406,,,1,,
GGAU,"Gergaudière",,47.28965609,-1.58588183,,,1,,
GGNO,"Grignon",,47.21647189,-1.46643829,,,1,,
GGUI,"Gauguin",,47.16669088,-1.55468713,,,1,,
GIAR,"Gilarderie",,47.18589884,-1.68252224,,,1,,
GIBR,"Gibraye",,47.20495660,-1.51755738,,,1,,
GIND,"Gare d'Indre",,47.20496928,-1.66254284,,,1,,
GIQU,"Gicquelière",,47.25814223,-1.45908439,,,1,,
GLAU,"Grillaud",,47.22026571,-1.58171923,,,1,,
GLDE,"Grande Lande",,47.19229235,-1.49761927,,,1,,
GLEI,"Grolerie",,47.17268334,-1.47244142,,,1,,
GLIE,"Gilière",,47.29922316,-1.55335302,,,1,,
GLNE,"Galarne",,47.20814414,-1.52994633,,,1,,
GLOU,"Grange au Loup",,47.26383873,-1.51545241,,,1,,
GMAR,"Gare Maritime",,47.20703980,-1.57334929,,,1,,
GMOL,"Guy Mollet",,47.24928020,-1.55474569,,,1,,
GNRA,"Gréneraie",,47.19948912,-1.53288896,,,1,,
GOBI,"Gobinière",,47.24963128,-1.58691364,,,1,,
GOLF,"Golf",,47.23649968,-1.60486096,,,1,,
GONI,"Gournière",,47.26828472,-1.54938114,,,1,,
GPOR,"Grand Portail",,47.20142037,-1.52364591,,,1,,
GPRO,"Gare de Pont Rousseau",,47.19308111,-1.54933848,,,1,,
GRAM,"Grammoire",,47.18364959,-1.47308957,,,1,,
GRCH,"Grand Chemin",,47.19735309,-1.78408692,,,1,,
GRET,"Gare de l'Etat",,47.20470120,-1.55996222,,,1,,
GRIM,"Grimm",,47.21609703,-1.64552801,,,1,,
GRLI,"Graslin",,47.21269365,-1.56332010,,,1,,
GRMA,"Grimau",,47.22829746,-1.65476667,,,1,,
GRPO,"Gripots",,47.19248962,-1.49168774,,,1,,
GRTE,"Garotterie",,47.22499944,-1.60665786,,,1,,
GRVI,"Guérivières",,47.20509408,-1.46734771,,,1,,
GRZI,"Grezillières",,47.21436811,-1.47831696,,,1,,
GSAN,"George Sand",,47.16575765,-1.54497861,,,1,,
GSEN,"Grasse Noue",,47.28024494,-1.58188223,,,1,,
GSIN,"Grassinière",,47.16583171,-1.50787434,,,1,,
GSNO,"Gare Nord",,47.21780375,-1.54267391,,,1,,
GSSU,"Gare Sud",,47.21529692,-1.54222777,,,1,,
GTAE,"Grootaers",,47.23933968,-1.58496831,,,1,,
GTLA,"Garettes-Landreau",,47.27317170,-1.63072434,,,1,,
GTVE,"Gaston Veil",,47.21016254,-1.55560165,,,1,,
GULO,"Guilloterie",,47.17236984,-1.55721314,,,1,,
GURO,"Gustave Roch",,47.20406998,-1.55198669,,,1,,
GVNO,"Gare de Vertou Nord",,47.18707351,-1.47848557,,,1,,
GVSU,"Gare de Vertou Sud",,47.18587233,-1.47668256,,,1,,
HALU,"Haluchère - Batignolles",,47.24892458,-1.52244622,,,1,,
HARO,"Harouys",,47.21689462,-1.56693114,,,1,,
HAUB,"Haubans",,47.21462644,-1.53001825,,,1,,
HAVE,"Halvêque",,47.25709026,-1.52065450,,,1,,
HBAN,"Hangar à Bananes",,47.20029693,-1.57298880,,,1,,
HBDE,"Halbarderie",,47.26828686,-1.43810608,,,1,,
HBLI,"Hôpital Bellier",,47.22101603,-1.52479552,,,1,,
HBRA,"Herbray",,47.15048552,-1.47099504,,,1,,
HCOU,"Hauts de Couëron",,47.24056965,-1.66970210,,,1,,
HDIE,"Haudrière",,47.15447112,-1.46758151,,,1,,
HERM,"Hermeland",,47.22996584,-1.61680890,,,1,,
HFLE,"Hameau Fleuri",,47.25097895,-1.58965810,,,1,,
HFVE,"Haute Forêt",,47.16831427,-1.46565950,,,1,,
HILE,"Haute Ile",,47.19473647,-1.55632975,,,1,,
HIND,"Haute Indre",,47.19541271,-1.64980340,,,1,,
HIPP,"Hippodrome",,47.24767069,-1.56772304,,,1,,
HLAN,"Haute Lande",,47.15477271,-1.52345288,,,1,,
HMLL,"Houmaille",,47.18910344,-1.58696919,,,1,,
HODI,"Hôtel Dieu",,47.21151388,-1.55292423,,,1,,
HOGR,"Hongrie",,47.21590797,-1.52403029,,,1,,
HOSE,"Housseau",,47.28079780,-1.49841134,,,1,,
HPLA,"Hôpital Laënnec",,47.23688456,-1.64086027,,,1,,
HREG,"Hôtel de Région",,47.21034330,-1.52614007,,,1,,
HRLL,"Hérelle",,47.20136272,-1.58667861,,,1,,
HVCQ,"Mairie de Carquefou",,47.29889879,-1.49031126,,,1,,
HVNA,"Hôtel de Ville",,47.21777194,-1.55430456,,,1,,
ICAM,"ICAM",,47.27374785,-1.50187525,,,1,,
IDFR,"Île de France",,47.16941272,-1.46785057,,,1,,
IDLO,"Îles de Loire",,47.21028204,-1.49018517,,,1,,
IDNA,"Ile de Nantes",,47.20595616,-1.53877527,,,1,,
IMPR,"Imprimeurs",,47.23866470,-1.67008841,,,1,,
INLA,"Internat Laënnec",,47.23500246,-1.64058805,,,1,,
INRE,"Indre",,47.20116504,-1.66833797,,,1,,
IRLA,"Irlandais",,47.22327438,-1.60705954,,,1,,
IROI,"Iroise",,47.24818171,-1.53654509,,,1,,
ISLE,"Islettes",,47.26333978,-1.47625538,,,1,,
IUTH,"IUT",,47.29786834,-1.50506472,,,1,,
JALI,"Jalière",,47.26423951,-1.59698311,,,1,,
JAME,"Jamet",,47.21007683,-1.60317888,,,1,,
JANA,"Jaunais",,47.17604452,-1.53370427,,,1,,
JAPY,"Japy",,47.25936667,-1.51182285,,,1,,
JARI,"Jarriais",,47.21293011,-1.71826229,,,1,,
JAUR,"Jacqueline Auriol",,47.27142526,-1.47140712,,,1,,
JBAR,"Jean Bart",,47.19921042,-1.67532819,,,1,,
JBNA,"Jeanne Bernard",,47.23525187,-1.59128052,,,1,,
JCAR,"Jacques Cartier",,47.22389061,-1.63632425,,,1,,
JCDM,"Jacques Demy",,47.15814541,-1.68281651,,,1,,
JCOU,"Joncours",,47.22000538,-1.58672381,,,1,,
JDGA,"Jardins de Gaïa",,47.15749772,-1.67814597,,,1,,
JEVV,"Jean V",,47.21193472,-1.56445440,,,1,,
JFER,"Jules Ferry",,47.25071836,-1.48752402,,,1,,
JFRA,"Jean Fraix",,47.18612433,-1.54196353,,,1,,
JGUE,"Jaguère",,47.17552139,-1.56787742,,,1,,
JHDI,"Jahardières",,47.12539960,-1.64274770,,,1,,
JJCE,"Jean Jaurès",,47.30132429,-1.54979885,,,1,,
JJNA,"Jean Jaurès",,47.21838897,-1.56003382,,,1,,
JLIE,"Joliverie",,47.18994470,-1.51938315,,,1,,
JLVE,"Joliverie",,47.18967793,-1.51658939,,,1,,
JMAC,"Jean Macé",,47.20055415,-1.58926240,,,1,,
JMLI,"Jean Moulin",,47.20674389,-1.60055442,,,1,,
JMON,"Jean Monnet",,47.16625637,-1.46524928,,,1,,
JNAI,"Jaunaie",,47.21889815,-1.72783718,,,1,,
JNIG,"Jean Ingres",,47.22236358,-1.59681234,,,1,,
JNLI,"Jonelière",,47.25164252,-1.54076407,,,1,,
JOTE,"Jouetterie",,47.13147138,-1.66246897,,,1,,
JPER,"Jean Perrin",,47.18125645,-1.56076577,,,1,,
JPTR,"Jupiter",,47.28463756,-1.45580486,,,1,,
JROS,"Jean Rostand",,47.24579942,-1.59364253,,,1,,
JTIC,"Justice",,47.20946350,-1.63155198,,,1,,
JUIV,"Juiverie",,47.21068766,-1.62476931,,,1,,
JUME,"Jumelière",,47.29430114,-1.48773150,,,1,,
JVAL,"Jules Vallès",,47.17324888,-1.57114591,,,1,,
JVNA,"Jules Verne",,47.24882713,-1.51728077,,,1,,
JVRA,"Janvraie",,47.19994542,-1.61234453,,,1,,
KERE,"Keren",,47.24440692,-1.53362652,,,1,,
KOEN,"Koenig",,47.19812540,-1.61551398,,,1,,
KOUF,"Koufra",,47.25034433,-1.53114633,,,1,,
LABE,"Lac de Beaulieu",,47.21933051,-1.69243768,,,1,,
LACH,"L'Arche",,47.21282847,-1.70834000,,,1,,
LADO,"Ladoumègue",,47.29614184,-1.48653946,,,1,,
LAGE,"Largeau",,47.19503280,-1.50997182,,,1,,
LAHA,"La Haie",,47.26094875,-1.47502649,,,1,,
LAIL,"Les Ailes",,47.17021722,-1.57554737,,,1,,
LALL,"Lallié",,47.22668625,-1.54635903,,,1,,
LAMA,"Lamartine",,47.21648755,-1.57893087,,,1,,
LANA,"Launay",,47.26546719,-1.63213722,,,1,,
LAUR,"Lauriers",,47.20487008,-1.60530667,,,1,,
LAXX,"La Croix",,47.16527571,-1.48670499,,,1,,
LBAU,"Les Bauches",,47.26327649,-1.67722597,,,1,,
LBER,"Lindbergh",,47.15458912,-1.59804107,,,1,,
LBOS,"La Brosse",,47.33298939,-1.56959138,,,1,,
LBPI,"L'Ebaupin",,47.17161474,-1.51000653,,,1,,
LCAR,"Le Cardo",,47.26160277,-1.58448475,,,1,,
LCBU,"Le Corbusier",,47.19017524,-1.56868209,,,1,,
LCEE,"La Carrée",,47.16849749,-1.54385650,,,1,,
LCLE,"La Coulée",,47.26013301,-1.57471905,,,1,,
LCNE,"Le Chêne",,47.16526021,-1.48445890,,,1,,
LCOG,"La Cogne",,47.28683964,-1.55734888,,,1,,
LCSE,"La Close",,47.24083446,-1.57277848,,,1,,
LCTE,"La Côte",,47.28213726,-1.56057971,,,1,,
LDAS,"Landas",,47.16933769,-1.51076745,,,1,,
LDRE,"Landreau",,47.23211110,-1.51620851,,,1,,
LDSS,"Landas",,47.17436501,-1.55947162,,,1,,
LECH,"Lechat",,47.20353220,-1.58115476,,,1,,
LEGU,"Leygues",,47.20323969,-1.54188245,,,1,,
LEVO,"Levoyer",,47.19387396,-1.58176916,,,1,,
LFAU,"Les Faulx",,47.15741367,-1.52258688,,,1,,
LFER,"La Ferme",,47.26424888,-1.68034232,,,1,,
LFLE,"Laurier Fleuri",,47.18834076,-1.48372835,,,1,,
LFOR,"La Forêt",,47.14947537,-1.63938699,,,1,,
LFVR,"Lefeuvre",,47.26686052,-1.49502977,,,1,,
LGAR,"La Garde",,47.25576216,-1.50918227,,,1,,
LGOF,"Le Goffic",,47.22999305,-1.56312702,,,1,,
LGRI,"La Grille",,47.25099185,-1.48198826,,,1,,
LGTH,"Lagathu",,47.18036290,-1.53652635,,,1,,
LHAC,"La Hache",,47.26231761,-1.49893768,,,1,,
LHER,"La Herdrie",,47.19778397,-1.45414308,,,1,,
LHIE,"La Haie",,47.29013176,-1.54249845,,,1,,
LHLE,"Le Halleray",,47.26984144,-1.45660738,,,1,,
LHOU,"La Houssais",,47.17428702,-1.55378624,,,1,,
LHPI,"L'Hopitau",,47.27226101,-1.55165518,,,1,,
LIBE,"Libération",,47.17728552,-1.67896934,,,1,,
LILA,"Lilas",,47.13776565,-1.46890324,,,1,,
LION,"Lionnière",,47.21866696,-1.69595730,,,1,,
LIPP,"Lippmann",,47.23834028,-1.52115348,,,1,,
LITT,"Littré",,47.21780852,-1.58246463,,,1,,
LJOS,"Léon Jost",,47.23629112,-1.56332179,,,1,,
LLGR,"Léo Lagrange",,47.29699568,-1.55530903,,,1,,
LLIO,"Les Lions",,47.24982601,-1.61549961,,,1,,
LLMO,"Le Clémois",,47.13738336,-1.72257729,,,1,,
LLOR,"La Lorie",,47.23524557,-1.65700442,,,1,,
LMAR,"La Marche",,47.18067739,-1.65914283,,,1,,
LMBR,"Lambert",,47.17089014,-1.53967137,,,1,,
LMEE,"La martinière",,47.20633168,-1.78491058,,,1,,
LMIC,"Louise Michel",,47.21936503,-1.61338144,,,1,,
LMNE,"Lemoine",,47.23547339,-1.54752596,,,1,,
LMRI,"Lamoricière",,47.21445630,-1.57243725,,,1,,
LMTA,"La Montagne",,47.18845833,-1.68918890,,,1,,
LNAI,"Le Nain",,47.22654547,-1.60095420,,,1,,
LNOU,"La Noue",,47.14038786,-1.60769065,,,1,,
LNTT,"Linot",,47.26537241,-1.52614758,,,1,,
LOIR,"Loire",,47.24849839,-1.48657166,,,1,,
LOMB,"Lombarderie",,47.23349494,-1.55544842,,,1,,
LONG,"Longchamp",,47.23484287,-1.58212605,,,1,,
LPBA,"Bac du Pellerin",,47.20289715,-1.75490668,,,1,,
LPEL,"Le Pellerin",,47.20066234,-1.75949387,,,1,,
LPLE,"La Plée",,47.19318013,-1.46266938,,,1,,
LPME,"La Plume",,47.19492160,-1.50520704,,,1,,
LRAY,"Le Gray 1",,47.28422067,-1.58680640,,,1,,
LRCH,"La Roche",,47.21651614,-1.51931543,,,1,,
LRHE,"Les Roches",,47.26373177,-1.58014242,,,1,,
LRNE,"Lourneau",,47.19952631,-1.48862323,,,1,,
LRYA,"Le Gray 2",,47.28331767,-1.58422529,,,1,,
LSAL,"La Salle",,47.21431111,-1.68915135,,,1,,
LSLL,"Les Salles",,47.25036017,-1.53604154,,,1,,
LSOU,"La Source",,47.30567326,-1.55170423,,,1,,
LSYY,"Léon Say",,47.22960347,-1.56931311,,,1,,
LTOU,"Le Tour",,47.15160805,-1.68945617,,,1,,
LUNI,"Lieu Unique",,47.21561738,-1.54608443,,,1,,
LYBR,"Lycée Brottier",,47.16066510,-1.67772311,,,1,,
LYCQ,"Lycée de Carquefou",,47.27939100,-1.49195803,,,1,,
LYOR,"Lycée d'Orbigny",,47.15427060,-1.68028093,,,1,,
LYPE,"Lycée Appert",,47.25177199,-1.61127815,,,1,,
LYRI,"Lycée Rieffel",,47.25547237,-1.64250784,,,1,,
LZCA,"Lusançay",,47.20267876,-1.58241386,,,1,,
MAAR,"Maillardière",,47.27403732,-1.63436175,,,1,,
MACH,"MIN",,47.20166722,-1.55379440,,,1,,
MADO,"Mandon",,47.16048962,-1.47078194,,,1,,
MAGA,"Mauves-Gare",,47.29318500,-1.38969773,,,1,,
MAI8,"8 Mai",,47.18924083,-1.55104153,,,1,,
MALL,"Mail",,47.26905770,-1.61149640,,,1,,
MAMT,"8 Mai",,47.17930794,-1.67779995,,,1,,
MARR,"Maison d'Arrêt",,47.26640432,-1.50333251,,,1,,
MASS,"Massigné",,47.29887798,-1.57954203,,,1,,
MATI,"Matière",,47.27639977,-1.44886845,,,1,,
MAUC,"Centre De Mauves",,47.29677512,-1.39286040,,,1,,
MAZE,"Mazères",,47.31362172,-1.35060463,,,1,,
MBCH,"Maison Blanche",,47.22164405,-1.60469183,,,1,,
MBLA,"Mont Blanc",,47.17674040,-1.55581380,,,1,,
MBOU,"Mairie de Bouguenais",,47.17901016,-1.61872647,,,1,,
MBRU,"Moulin Brûlé",,47.25937885,-1.65457368,,,1,,
MBSE,"Moulin Boisseau",,47.28838631,-1.48413143,,,1,,
MCAS,"Moulin Cassé",,47.25666109,-1.46850352,,,1,,
MCCO,"Marché Commun",,47.25967252,-1.49993852,,,1,,
MCHA,"Mairie de Chantenay",,47.20636707,-1.58783853,,,1,,
MCOU,"Mairie de Couëron",,47.21225494,-1.72720030,,,1,,
MCUR,"Madame Curie",,47.18912957,-1.55433651,,,1,,
MDAR,"Maison des Arts",,47.21111642,-1.61753102,,,1,,
MDEL,"Mandel",,47.20259073,-1.53707786,,,1,,
MDLA,"Moulin des Landes",,47.26208697,-1.48145788,,,1,,
MDNE,"Madeleine",,47.27579884,-1.48349616,,,1,,
MDOU,"Mairie de Doulon",,47.22680291,-1.51873485,,,1,,
MDPO,"Moulin de Porterie",,47.27583508,-1.51221479,,,1,,
MDRE,"Madoire",,47.26508756,-1.63793097,,,1,,
MDSI,"Mondésir",,47.21791469,-1.56872410,,,1,,
MDTH,"Médiathèque",,47.21105350,-1.56121790,,,1,,
MEDI,"Méditerranée",,47.27106552,-1.48501031,,,1,,
MELI,"Méliès",,47.18149783,-1.55629181,,,1,,
META,"Métairie",,47.21380863,-1.69836721,,,1,,
MGAL,"Marie Galante",,47.26417032,-1.45104526,,,1,,
MGCH,"Monge - Chauvinière",,47.25283697,-1.56942314,,,1,,
MGDR,"Mongendrière",,47.29233716,-1.55457252,,,1,,
MGEL,"Margelle",,47.27271181,-1.59416606,,,1,,
MGIN,"Mangin",,47.20160574,-1.54493569,,,1,,
MGLI,"Magnoliers",,47.22620349,-1.60568888,,,1,,
MGNO,"Mignonnerie",,47.24253292,-1.48178096,,,1,,
MGUA,"Mainguais",,47.28266468,-1.48557518,,,1,,
MHDI,"Mahaudières",,47.18892461,-1.56039923,,,1,,
MHUI,"Moulin à l'Huile",,47.17661629,-1.56214520,,,1,,
MIAI,"Minais",,47.25709013,-1.46641753,,,1,,
MICH,"Michelet",,47.23451072,-1.55737362,,,1,,
MIMO,"Mimosas",,47.24132529,-1.58749450,,,1,,
MIND,"Mairie d'Indre",,47.20071585,-1.66830435,,,1,,
MITR,"Mitrie",,47.22775459,-1.52528198,,,1,,
MKSU,"Malakoff",,47.21609496,-1.52113569,,,1,,
MLAN,"Magellan",,47.18816871,-1.46442750,,,1,,
MLCH,"Morlachère",,47.16204305,-1.48370116,,,1,,
MLDR,"Maladrie",,47.18828419,-1.49627525,,,1,,
MLHE,"Moulin Hérel",,47.21943384,-1.63757971,,,1,,
MLIN,"Moulin",,47.18888850,-1.50517039,,,1,,
MLLI,"Mellinet",,47.21174818,-1.57792313,,,1,,
MLNE,"Moulinets",,47.20990457,-1.62920545,,,1,,
MLON,"Mulonnière",,47.26556269,-1.54997711,,,1,,
MLRA,"Malraux",,47.25430780,-1.51767585,,,1,,
MMSS,"Mermoz",,47.19880996,-1.51552901,,,1,,
MNEF,"Moulin Neuf",,47.22985168,-1.51644242,,,1,,
MNFA,"Manufacture",,47.21869109,-1.53771487,,,1,,
MNIE,"Moulinier",,47.13523845,-1.66552211,,,1,,
MNOT,"Minoterie",,47.21686600,-1.72160133,,,1,,
MNSS,"Malnoue",,47.20265743,-1.50549809,,,1,,
MNTR,"Ménétrier",,47.24122134,-1.52387404,,,1,,
MNVE,"Maison Neuve",,47.27453400,-1.46726186,,,1,,
MOCT,"Moulin Collet",,47.20032859,-1.76634105,,,1,,
MOET,"Mouettes",,47.21046153,-1.74226599,,,1,,
MOIN,"Moinard",,47.21353271,-1.72928032,,,1,,
MONE,"Moinet",,47.26469759,-1.49236094,,,1,,
MORH,"Morrhonnière - Petit Port",,47.24157211,-1.55630080,,,1,,
MOTE,"Motte Rouge",,47.22879100,-1.55338727,,,1,,
MOUT,"Moutonnerie",,47.21955608,-1.53341505,,,1,,
MOVA,"Mairie d'Orvault",,47.27136840,-1.62291523,,,1,,
MOZI,"Monzie",,47.20339609,-1.53991144,,,1,,
MPAU,"Marcel Paul",,47.24576505,-1.61572851,,,1,,
MPER,"Millepertuis",,47.22203672,-1.67942003,,,1,,
MPMN,"Melpomène",,47.27694960,-1.50038487,,,1,,
MPTA,"Maison Poitard",,47.14700488,-1.64831344,,,1,,
MQDI,"Marquis de Dion",,47.29709079,-1.48779883,,,1,,
MQLI,"Mocquelière",,47.23313228,-1.61902651,,,1,,
MRAI,"Maraîchers",,47.18465612,-1.51054729,,,1,,
MRDI,"Maison Radieuse",,47.18791072,-1.56640295,,,1,,
MREZ,"Mairie de Rezé",,47.19130302,-1.56995354,,,1,,
MRGE,"Morges",,47.16495172,-1.47202356,,,1,,
MRIE,"Maurienne",,47.27561915,-1.44246145,,,1,,
MROT,"Moulin Rothard",,47.19590819,-1.74115678,,,1,,
MRRI,"Marrière",,47.23759212,-1.52466998,,,1,,
MRTE,"Marterie",,47.17846469,-1.53136943,,,1,,
MRZE,"Marzilles",,47.18274936,-1.47579961,,,1,,
MSHE,"Mairie de St-Herblain",,47.21102816,-1.64885191,,,1,,
MSLL,"Marseillaise",,47.20734188,-1.59094994,,,1,,
MSOR,"Mairie des Sorinières",,47.14916207,-1.53229012,,,1,,
MSSI,"Mississipi",,47.23716387,-1.60914177,,,1,,
MTEI,"Monteil",,47.21396999,-1.54953382,,,1,,
MTLI,"Martellière",,47.19916680,-1.52639054,,,1,,
MTRA,"Mortrais",,47.12800978,-1.61667784,,,1,,
MTYY,"Monty",,47.27421430,-1.43309950,,,1,,
MULI,"Mouline",,47.32355207,-1.55300628,,,1,,
MVAN,"Mortier Vannerie",,47.18016469,-1.49939264,,,1,,
MVRD,"Monteverdi",,47.26657684,-1.44632051,,,1,,
MVSI,"Mauvoisins",,47.19001113,-1.52546555,,,1,,
MZUR,"Mazure",,47.25796702,-1.48076677,,,1,,
NATL,"Nantes-Atlantique",,47.15781429,-1.60118309,,,1,,
NBEL,"Nouveau Bêle",,47.26879307,-1.50191635,,,1,,
NBLA,"Noé Blanche",,47.25739514,-1.50612485,,,1,,
NCTE,"Noé Cottée",,47.19409498,-1.47858966,,,1,,
NDRE,"Naudières",,47.17315290,-1.53666522,,,1,,
NETR,"Neustrie",,47.17591416,-1.59339984,,,1,,
NIAG,"Niagara",,47.30600333,-1.49333602,,,1,,
NILL,"Nil",,47.24187178,-1.60843110,,,1,,
NIZA,"Nizan",,47.20574949,-1.55025846,,,1,,
NLBR,"Noë Lambert",,47.23007878,-1.52849088,,,1,,
NLLA,"Noë Allais",,47.22036251,-1.68868129,,,1,,
NOAH,"Noë St Jean",,47.21918582,-1.73499847,,,1,,
NOHH,"North'House",,47.19577781,-1.57345153,,,1,,
NONO,"Noë Nozou 1",,47.13027621,-1.63717053,,,1,,
NOSH,"Noëlles",,47.24030012,-1.60434756,,,1,,
NOZO,"Noë Nozou 2",,47.13210719,-1.64152997,,,1,,
NRCA,"Noë Rocard",,47.16334300,-1.49066067,,,1,,
NRDA,"Neruda",,47.21772527,-1.61392135,,,1,,
NVER,"Noue Verrière",,47.27601666,-1.57111741,,,1,,
OBLA,"Ouche Blanche",,47.17952322,-1.56407418,,,1,,
OCAN,"Océane",,47.22759682,-1.63593842,,,1,,
OCEA,"Couëron Océan",,47.21345289,-1.73918909,,,1,,
OCOR,"Ouche Cormier",,47.26466582,-1.62400648,,,1,,
ODLA,"Ouche des landes",,47.19503341,-1.48288475,,,1,,
ODNE,"Ordronneau",,47.19383736,-1.57489540,,,1,,
OGVA,"Orvault-Grand Val",,47.26297286,-1.59450834,,,1,,
OLIV,"Olivier",,47.21747321,-1.72482036,,,1,,
OLVE,"Oliveraie",,47.18855867,-1.53117399,,,1,,
OLYM,"Olympe de Gouges",,47.30897242,-1.54466143,,,1,,
OMRL,"Orvault - Morlière",,47.24671050,-1.60389416,,,1,,
ONCH,"Onchère",,47.20276230,-1.46704982,,,1,,
OQNE,"Ouche Quinet",,47.19602177,-1.50462533,,,1,,
ORNG,"La Chapelle Aulnay",,47.30840013,-1.54025010,,,1,,
ORVA,"Orvault",,47.27869769,-1.64026681,,,1,,
OSAN,"Ouessant",,47.27007669,-1.44670053,,,1,,
OTAG,"50 Otages",,47.21970848,-1.55563519,,,1,,
PABO,"Paix",,47.18243245,-1.59242516,,,1,,
PACQ,"Parc",,47.27235400,-1.48417618,,,1,,
PAEB,"Pablée",,47.21539195,-1.74039445,,,1,,
PAJO,"Petit Anjou",,47.20574746,-1.50466267,,,1,,
PALL,"Pont Allard",,47.19655292,-1.66627488,,,1,,
PAMI,"Palmiers",,47.19011839,-1.53300429,,,1,,
PAON,"Papillons",,47.14680985,-1.51918269,,,1,,
PAPO,"Parc Potager",,47.23595128,-1.52256798,,,1,,
PATR,"Pâtis Rondin",,47.24776219,-1.51680722,,,1,,
PB1B,"Parc de la Bouvre 1",,47.17584425,-1.61386926,,,1,,
PBAI,"Parc Bel Air",,47.17855251,-1.47470823,,,1,,
PBFF,"Paimboeuf",,47.17656629,-1.61907431,,,1,,
PBLE,"Pâtis Brûlé",,47.19926705,-1.50723684,,,1,,
PBOT,"Poulbot",,47.21329698,-1.64835997,,,1,,
PBRE,"Petit Breton",,47.21323965,-1.60023932,,,1,,
PBUY,"Pé de Buzay",,47.20250065,-1.81633789,,,1,,
PBYE,"Port Boyer",,47.24117489,-1.53868259,,,1,,
PCAC,"Petit Carcouët",,47.22819914,-1.58679594,,,1,,
PCBI,"Picabia",,47.25456749,-1.57682529,,,1,,
PCDI,"Picaudière",,47.28041848,-1.48541452,,,1,,
PCEN,"Place Centrale",,47.26228759,-1.67199149,,,1,,
PCHA,"Portechaise",,47.20061763,-1.52609882,,,1,,
PCLO,"Petit Clos",,47.20530198,-1.50991704,,,1,,
PCNN,"Planchonnais",,47.25337524,-1.47528020,,,1,,
PCPE,"Porte de La Chapelle",,47.25937031,-1.55733234,,,1,,
PCRE,"Poincaré",,47.22275905,-1.58520707,,,1,,
PCSI,"Petite Censive",,47.26129915,-1.56422022,,,1,,
PCTI,"Petit Chantilly",,47.25456313,-1.60076891,,,1,,
PCVO,"Pontecorvo",,47.24614942,-1.53269455,,,1,,
PCZI,"Pont de Chézine",,47.23815563,-1.61437263,,,1,,
PDAN,"Pas d'Ane",,47.18204264,-1.46993696,,,1,,
PDCE,"Pont du Cens",,47.24860646,-1.57731488,,,1,,
PDEA,"Porteurs d'Eau",,47.27151222,-1.59765073,,,1,,
PDOU,"Porte Douillard",,47.28973819,-1.51930528,,,1,,
PDPI,"Pomme de Pin",,47.26708762,-1.59534026,,,1,,
PDUC,"Prairie au Duc 1",,47.20427999,-1.56442501,,,1,,
PEDR,"Perdriaux",,47.16125865,-1.48562593,,,1,,
PEGE,"Pégers",,47.13758868,-1.47153044,,,1,,
PELO,"Pelousière",,47.20775876,-1.64702227,,,1,,
PEON,"Perron",,47.22489675,-1.60175834,,,1,,
PERR,"Perray",,47.24758080,-1.51414888,,,1,,
PETR,"Pétrels",,47.25430074,-1.50709295,,,1,,
PFNA,"Purfina",,47.19457500,-1.63494095,,,1,,
PGRI,"Pagerie",,47.17872222,-1.65318427,,,1,,
PGTI,"Plinguetière",,47.13297896,-1.61361274,,,1,,
PHTR,"Parc Chantrerie",,47.28679692,-1.52107843,,,1,,
PHVE,"Pré Hervé",,47.24280736,-1.51684693,,,1,,
PIAO,"Piano'cktail",,47.17483933,-1.60639797,,,1,,
PIBL,"Pierre Blanche",,47.17205368,-1.62719445,,,1,,
PICA,"Picasso",,47.21502510,-1.53692066,,,1,,
PIEA,"Pierre Abélard",,47.15511168,-1.68456959,,,1,,
PIPA,"Pipay",,47.22583332,-1.53691006,,,1,,
PIRM,"Pirmil",,47.19609738,-1.54268626,,,1,,
PISE,"Pin Sec",,47.24340102,-1.51794774,,,1,,
PJOU,"Point du Jour",,47.26495189,-1.44369179,,,1,,
PLAC,"Placis",,47.19964834,-1.52008230,,,1,,
PLBL,"Port la Blanche",,47.27172761,-1.51655030,,,1,,
PLCL,"Polyclinique",,47.22798140,-1.61163773,,,1,,
PLES,"Plessis",,47.30097024,-1.55228866,,,1,,
PLGU,"Pouliguen",,47.23949666,-1.54305732,,,1,,
PLNA,"Port launay",,47.20968794,-1.74630488,,,1,,
PLOR,"Ploreau",,47.30314874,-1.55178525,,,1,,
PLPC,"Place des Pêcheurs",,47.13648071,-1.66865096,,,1,,
PLSS,"Plessis",,47.26035939,-1.66007149,,,1,,
PLTI,"Platière",,47.19457601,-1.56107499,,,1,,
PMAR,"Pont Marchand",,47.26062490,-1.63151308,,,1,,
